halfhour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
71,196961.4950000004,4138.9660000000003,89.950000000000003,2074.4520000000002,18929.704000000002,707.60500000000002,29786.562000000002,29403.455999999998,52935.466999999997,964.24300000000005,5047.5559999999996,52883.534
72,198207.94799999995,1043.068,2124.6790000000001,12553.315000000001,3872.6399999999999,9757.7189999999991,29707.124,29313.195,53572.841999999997,2240.8020000000001,503.00900000000001,53519.555
73,197328.6390000003,6629.2209999999995,1719.7909999999999,6188.2399999999998,3171.462,1301.6900000000001,29763.299999999999,29356.641,53139.298000000003,6336.6009999999997,6636.6480000000001,53085.748
74,193904.88600000003,5718.6790000000001,1997.5239999999999,1389.904,10388.808000000001,755.36900000000003,29920.667000000001,29500.066999999999,51446.504999999997,7347.9939999999997,4045.3249999999998,51394.044000000002
75,167032.82000000172,1090.854,3775.027,2680.7489999999998,6147.2550000000001,237.57900000000001,20012.25,19724.365000000002,50761.264999999999,8106.8140000000003,3787.7429999999999,50708.921000000002
76,120475.72100000005,1233.2619999999999,899.00300000000004,497.97500000000002,674.322,5355.5699999999997,3917.3670000000002,805.05899999999997,52217.682999999997,824.80899999999997,1887.4259999999999,52163.245000000003
77,140978.69900000014,9707.0010000000002,1359.761,675.00300000000004,2108.5059999999999,487.13400000000001,5107.2259999999997,6611.5699999999997,53359.235000000001,7357.9870000000001,902.35799999999995,53302.917000000001
78,198659.81500000035,1722.8050000000001,4102.5349999999999,5911.1710000000003,1879.1179999999999,2939.6489999999999,29998.75,29518.535,53555.353999999999,6193.6149999999998,9340.1039999999994,53498.178
79,199545.5680000006,7490.1490000000003,7018.2309999999998,5620.5029999999997,8629.348,753.36800000000005,30256.139999999999,29761.228999999999,53688.769,1454.5029999999999,1242.4849999999999,53630.843000000001
80,193653.29000000012,1246.4880000000001,3505.5709999999999,2003.8710000000001,674.56399999999996,9085.402,29827.205999999998,29328.467000000001,51552.951000000001,6427.8850000000002,8504.1659999999993,51496.720999999998
81,194814.86099999983,3198.4090000000001,7178.8329999999996,862.92499999999995,4836.2139999999999,8208.3799999999992,30329.350999999999,29810.992999999999,51433.713000000003,6175.6030000000001,1403.4449999999999,51376.995999999999
82,197326.6680000003,9570.8580000000002,5195.2529999999997,5561.6170000000002,791.38300000000004,4410.165,30520.114000000001,29987.615000000002,52385.855000000003,246.91200000000001,6329.4350000000004,52327.461000000003
83,196712.9789999998,6260.1390000000001,2454.6599999999999,8297.9200000000001,3854.873,3697.393,29501.100999999999,28975.064999999999,53339.188999999998,4799.9629999999997,2253.596,53279.080000000002
84,199775.85500000053,2290.2260000000001,2053.6619999999998,5504.0280000000002,6569.6880000000001,14608.075000000001,29935.256000000001,29390.900000000001,54237.516000000003,177.97200000000001,833.50300000000004,54175.027999999998
85,194840.92200000104,9250.7939999999999,5666.1220000000003,2243.4769999999999,1577.1500000000001,411.024,29846.226999999999,29293.053,51985.305999999997,1491.46,11152.563,51923.745999999999
86,194646.65800000072,4425.5889999999999,1932.3109999999999,8352.9349999999995,7362.0990000000002,4189.5730000000003,29997.452000000001,29431.313999999998,51803.803999999996,1516.6469999999999,3893.1190000000001,51741.815999999999
87,194179.80299999943,4355.6930000000002,7547.5990000000002,7057.8540000000003,411.95499999999998,1085.886,29067.694,28509.477999999999,52695.105000000003,4138.1769999999997,6678.9780000000001,52631.381999999998
88,191779.1549999998,9125.1579999999994,6301.9849999999997,4535.0159999999996,2075.5729999999999,4170.152,28974.664000000001,28408.665000000001,51692.485999999997,4536.2219999999998,329.892,51629.343000000001
89,189870.747,733.45500000000004,11082.620999999999,4540.6400000000003,4266.4899999999998,2936.1909999999998,27411.562000000002,26867.110000000001,52394.642999999996,6679.9170000000004,628.10400000000004,52330.012999999999
90,191997.7209999994,2530.1480000000001,28.074000000000002,7697.4430000000002,4272.0280000000002,6312.8869999999997,28534.208999999999,27959.713,52276.131000000001,3833.6480000000001,6342.3689999999997,52211.072999999997
91,194406.42900000114,11975.744000000001,1686.307,3274.3870000000002,878.92600000000004,1653.7819999999999,29521.593000000001,28926.035,52284.006999999998,2705.8200000000002,9281.5550000000003,52218.271999999997
92,183092.91800000053,3346.3069999999998,2388.8380000000002,10896.266,1552.425,2974.1849999999999,22194.900000000001,21746.829000000002,55512.292999999998,3442.8119999999999,3596.2379999999998,55441.824999999997
93,197993.73499999967,7004.9899999999998,7927.5690000000004,4858.299,224.98099999999999,3337.7159999999999,28542.562000000002,27966.135999999999,55014.633000000002,4968.674,3204.0250000000001,54944.148999999998
94,196199.25000000038,3671.877,116.239,7598.6059999999998,5439.1080000000002,5345.7719999999999,30472.174999999999,29856.558000000001,51990.199999999997,1139.4670000000001,8646.277,51922.970999999998
95,195631.85600000026,7480.7430000000004,3461.6489999999999,1412.606,4123.6139999999996,2068.9580000000001,30262.764999999999,29651.240000000002,51997.654999999999,10125.867,3117.0030000000002,51929.754999999997
96,196619.82100000064,5172.4089999999997,2144.1390000000001,3298.04,4466.4489999999996,2798.9070000000002,30509.324000000001,29892.562999999998,52068.648000000001,13239.459000000001,1029.8720000000001,52000.010999999999
97,187586.5850000002,3559.8380000000002,4733.2799999999997,9656.6779999999999,4293.7349999999997,1632.702,26617.715,26079.423999999999,52455.749000000003,1666.2360000000001,4505.3130000000001,52385.915000000001
98,201643.2300000003,2150.6149999999998,707.19899999999996,2246.9549999999999,21880.420999999998,107.40600000000001,30897.185000000001,30272.182000000001,53917.476999999999,1142.6980000000001,4476.0780000000004,53845.014999999999
99,200631.332,4757.5799999999999,1022.61,1182.566,7556.9110000000001,2180.7570000000001,30547.576000000001,29929.379000000001,53861.760999999999,6502.4129999999996,9301.0849999999991,53788.694000000003
100,196922.1640000003,19907.260999999999,2171.2840000000001,1404.8330000000001,3589.221,680.00300000000004,30759.09,30136.379000000001,51909.606,2179.627,2346.297,51838.563000000002
101,197228.37800000183,13341.380999999999,2193.0010000000002,2995.1149999999998,8075.9179999999997,346.26799999999997,30654.870999999999,30034.126,52169.648999999998,2809.9070000000002,2510.5479999999998,52097.593999999997
102,196996.2819999999,6170.7399999999998,12531.771000000001,4660.8530000000001,1630.519,1012.8630000000001,30620.914000000001,30000.582999999999,52113.767999999996,2994.5920000000001,3218.4810000000002,52041.199000000001
103,197047.9859999998,1110.8389999999999,2700.942,2096.8870000000002,8774.2070000000003,486.06099999999998,30797.378000000001,30173.242999999999,51931.697999999997,13794.619000000001,3323.3440000000001,51858.769
104,199633.11999999965,236.93000000000001,853.54100000000005,2861.48,13513.853999999999,122.556,30728.233,30105.345000000001,53330.836000000003,13946.582,678.48500000000001,53255.277999999998
105,199998.7190000003,64.643000000000001,1751.1880000000001,10445.249,624.01599999999996,8223.482,30027.825000000001,29418.828000000001,54161.394,2254.288,8943.8430000000008,54083.963000000003
106,197222.86299999975,7454.9260000000004,10036.548000000001,1928.1659999999999,1073.9839999999999,5291.9409999999998,30344.582999999999,29728.976999999999,52523.485000000001,2538.5349999999999,3853.9569999999999,52447.760999999999
107,196223.13300000035,376.17099999999999,8326.9539999999997,5039.174,2400.5030000000002,7281.424,30100.014999999999,29489.217000000001,52340.913999999997,8163.7669999999998,440.22899999999998,52264.764000000003
108,195384.45400000052,11078.099,1943.7739999999999,2792.8220000000001,4354.5699999999997,330.31900000000002,29997.146000000001,29387.924999999999,52095.724999999999,8071.4629999999997,3313.3490000000002,52019.264000000003
109,199528.8140000003,8913.9899999999998,2874.7170000000001,6749.1679999999997,8145.4809999999998,408.47199999999998,30492.424999999999,29865.352999999999,53433.252999999997,1081.316,4210.4570000000003,53354.182000000001
110,196480.49000000066,5273.8890000000001,1730.691,11676.927,49.764000000000003,8498.2520000000004,30755.938999999998,30112.511999999999,51731.894999999997,2138.404,2857.509,51654.707000000002
111,201237.85499999984,7459.3370000000004,4618.625,9438.3989999999994,7369.0780000000004,166.429,30562.040000000001,29911.654999999999,54146.239999999998,1798.336,1702.9829999999999,54064.733
112,201779.05099999983,2374.645,547.49000000000001,11311.526,10100.582,1981.9760000000001,31111.969000000001,30438.486000000001,53773.747000000003,3400.3499999999999,3046.1300000000001,53692.150999999998
113,199168.02499999985,2443.2150000000001,2913.5549999999998,5974.3320000000003,879.08699999999999,2958.806,30637.245999999999,29962.828000000001,53084.764000000003,8429.2810000000009,8881.3819999999996,53003.529999999999
114,199260.6030000008,3585.451,562.029,1904.5709999999999,5563.0510000000004,1586.0050000000001,30797.617999999999,30108.605,52966.065000000002,14631.031999999999,4671.8220000000001,52884.355000000003
115,196357.7210000007,1642.5909999999999,1448.1469999999999,3867.6239999999998,12096.32,8750.5290000000005,30818.172999999999,30117.386999999999,51643.296999999999,385.17200000000003,4025.4670000000001,51563.012999999999
116,195693.2310000011,6844.3159999999998,9258.8610000000008,7454.0169999999998,248.75299999999999,2438.0120000000002,30262.223000000002,29564.058000000001,52031.404999999999,4959.232,682.48699999999997,51949.868000000002
117,196373.12600000063,6712.4530000000004,4802.4440000000004,2095.0729999999999,13637.133,3241.694,30990.715,30265.087,51532.163999999997,218.99199999999999,1426.6759999999999,51450.695
118,202189.024000001,12589.312,439.66399999999999,5786.6509999999998,654.97799999999995,2069.4279999999999,31111.124,30372.633999999998,54012.362000000001,3827.0039999999999,7399.5550000000003,53926.311999999998
119,202139.02200000055,3085.433,636.58399999999995,1875.972,4147.7669999999998,13329.591,31338.205999999998,30584.303,53766.794999999998,5849.2950000000001,3844.5999999999999,53680.476999999999
120,201135.21300000037,276.32999999999998,8749.9259999999995,7138.6940000000004,336.68000000000001,5773.3890000000001,31531.276999999998,30762.625,53077.232000000004,6261.1869999999999,4236.3980000000001,52991.474999999999
121,197095.58000000025,2031.1279999999999,5069.3779999999997,1602.673,2725.4349999999999,2281.3919999999998,30794.062999999998,30033.134999999998,52070.563999999998,17818.400000000001,683.63800000000003,51985.773999999998
122,199694.14799999975,1196.6010000000001,49.531999999999996,3702.444,17852.825000000001,1949.828,30880.359,30106.73,53220.188999999998,2592.6799999999998,5010.085,53132.875999999997
123,194580.041,2652.172,3001.5729999999999,1117.953,5359.107,4805.8770000000004,30281.945,29513.522000000001,51451.904000000002,12810.697,2218.4409999999998,51366.849999999999
124,196810.8679999999,227.49799999999999,2829.1729999999998,3564.5709999999999,6211.5720000000001,3223.8850000000002,30761.446,29971.401000000002,52030.451999999997,826.73099999999999,15220.326999999999,51943.811999999998
125,202411.2220000005,846.56399999999996,780.20399999999995,9746.0480000000007,522.89999999999998,1967.3869999999999,30665.663,29868.419999999998,54639.713000000003,14742.841,4083.4389999999999,54548.042999999998
126,201565.32500000077,5538.4899999999998,5845.9759999999997,12238.543,3361.518,2065.837,30893.931,30081.108,54140.036,438.18900000000002,2913.1799999999998,54048.517
127,199725.08700000047,7590.5919999999996,1296.749,9830.732,905.44200000000001,4685.393,31124.499,30295.987000000001,53005.491999999998,5052.4129999999996,3022.6030000000001,52915.186999999998
128,199703.30300000045,1475.5999999999999,5724.3280000000004,6913.9549999999999,2476.5,9031.3989999999994,31467.471000000001,30619.507000000001,52632.444000000003,2346.4630000000002,4473.5349999999999,52542.101999999999
129,198918.92100000044,4971.393,7401.884,10748.42,6011.7979999999998,590.13,31302.114000000001,30448.293000000001,52385.105000000003,252.97200000000001,2512.2689999999998,52294.542999999998
130,199532.10000000003,9869.8070000000007,1528.068,7308.357,3055.3490000000002,9201.1149999999998,32155.187000000002,31267.394,51694.264000000003,1331.4090000000001,516.87099999999998,51604.279000000002
131,198497.90299999976,1521.3879999999999,9816.8999999999996,11777.368,4152.4250000000002,1120.5899999999999,31736.056,30849.330000000002,51702.088000000003,1004.827,3205.4720000000002,51611.459000000003
132,206467.29200000042,933.83600000000001,5716.3789999999999,3415.7829999999999,2624.1799999999998,18356.163,31898.257000000001,30996.679,55076.542999999998,1154.277,1315.8240000000001,54979.372000000003
133,203474.42399999997,7450.8509999999997,7383.5140000000001,3535.8220000000001,8076.9579999999996,1620.8309999999999,31254.098999999998,30361.010999999999,54512.864999999998,933.09799999999996,3929.357,54416.017999999996
134,196480.2460000004,4646.4840000000004,2624.9769999999999,9013.1830000000009,2352.904,2334.4059999999999,29695.615000000002,28836.967000000001,52995.741999999998,2019.902,9059.0949999999993,52900.972000000002
135,197934.24500000046,531.18700000000001,1108.829,3292.904,15693.928,3450.723,31252.232,30337.526999999998,52050.394,5113.5810000000001,3146.2420000000002,51956.697999999997
136,203892.54600000032,2939.5459999999998,2800.6680000000001,6658.7449999999999,11609.205,1356.8299999999999,32623.130000000001,31658.486000000001,53138.838000000003,3357.6289999999999,4706.9380000000001,53042.531000000003
137,200179.38400000086,9772.1329999999998,2693.7910000000002,5544.8739999999998,179.29300000000001,7852.4269999999997,32335.952000000001,31378.524000000001,51748.230000000003,5046.0569999999998,1974.297,51653.805
138,197792.5250000002,6725.3379999999997,8251.1149999999998,6624.902,1737.9760000000001,6252.4170000000004,30830.884999999998,29917.666000000001,52401.237999999998,1508.5409999999999,1238.154,52304.292999999998
139,199615.55800000034,5931.0990000000002,1302.6700000000001,4328.2089999999998,339.76100000000002,8306.9869999999992,31273.378000000001,30346.830000000002,52810.339,254.83699999999999,12011.383,52710.065000000002
