hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
520,199320.34299999976,4567.6499999999996,25747.582999999999,19207.641,15968.960999999999,5285.0299999999997,31977.952000000001,2828.8530000000001,13232.753000000001,23098.632000000001,11347.57,46057.718000000001
521,127770.40999999999,8762.5709999999999,34395.483,1918.6379999999999,15312.73,1130.866,14592.671,555.20500000000004,8352.9230000000007,26266.124,2154.5770000000002,14328.620999999999
522,254744.59500000003,46791.357000000004,47192.923999999999,4486.884,25082.582999999999,14469.534,17173.185000000001,19241.085999999999,36832.472999999998,5752.8850000000002,25702.119999999999,12019.564
523,215251.2789999997,12858.194,15893.655000000001,17869.437000000002,11530.933999999999,20566.113000000001,2151.1860000000001,17152.670999999998,34710.688999999998,3465.0970000000002,19487.964,59565.339
524,151234.43699999974,3543.9549999999999,32713.565999999999,382.767,40811.535000000003,11239.93,7868.5630000000001,11507.029,18758.869999999999,7720.8689999999997,16386.148000000001,301.20499999999998
525,553171.6919999993,60829.756999999998,21078.869999999999,6414.5510000000004,5524.6660000000002,31452.884999999998,179882.27900000001,139857.53099999999,84487.491999999998,4786.2389999999996,12719.916999999999,6137.5050000000001
526,589927.2819999997,30447.363000000001,37346.802000000003,2409.107,66691.642999999996,24480.314999999999,200368.03099999999,155092.32000000001,17881.039000000001,13388.219999999999,5719.817,36102.625999999997
527,165774.73100000026,35053.305,21006.799999999999,2728.0349999999999,5103.2049999999999,46495.466999999997,4951.6530000000002,7302.7709999999997,5841.259,12858.684999999999,6240.1689999999999,18193.383000000002
528,209256.85199999943,10069.834000000001,19643.999,9291.4380000000001,13594.49,260.21699999999998,12474.733,29620.877,14981.812,33131.423000000003,30583.173999999999,35604.856
529,109298.59799999991,79.283000000000001,463.80900000000003,1338.5820000000001,25170.368999999999,9288.7630000000008,155.75200000000001,14178.75,25264.217000000001,1702.569,16600.409,15056.093999999999
530,198481.9170000002,29241.606,10178.121999999999,21313.756000000001,21130.106,14752.449000000001,7343.2020000000002,12177.465,9724.0400000000009,3778.7930000000001,58025.302000000003,10817.076999999999
531,87365.80599999982,5497.7939999999999,5981.6090000000004,15942.939,4539.7160000000003,14473.156999999999,4579.598,6063.4309999999996,4413.4970000000003,5426.2690000000002,11348.949000000001,9098.8469999999998
532,150438.52299999958,11767.118,20682.580000000002,1687.181,7798.5050000000001,20944.220000000001,14129.365,7481.5450000000001,21652.394,11327.816999999999,30517.163,2450.634
533,195400.8119999995,1444.9960000000001,10770.668,22399.998,17645.529999999999,1960.0440000000001,12630.347,36975.428999999996,19876.542000000001,4358.875,66232.626999999993,1105.7560000000001
534,101847.07999999989,8181.1850000000004,2085.183,4869.5519999999997,1328.8920000000001,15718.1,2418.1619999999998,2116.556,1720.308,31363.690999999999,4778.8059999999996,27266.645
535,197591.83499999988,13400.632,12065.607,2795.4189999999999,17091.168000000001,9303.0470000000005,33174.940000000002,23961.664000000001,21005.223999999998,26507.489000000001,8276.9130000000005,30009.731
536,142121.96099999975,2045.777,4699.0640000000003,28397.810000000001,1582.6849999999999,687.95299999999997,35200.648000000001,11167.665999999999,8662.8529999999992,15181.268,33798.402999999998,697.83500000000004
537,468995.11599999986,12269.103999999999,32703.501,15374.17,5457.0230000000001,3167.2449999999999,137875.462,20386.648000000001,54707.667000000001,111666.632,15506.101000000001,59881.563999999998
538,670966.2279999999,9874.3379999999997,31970.636999999999,15864.707,33716.332999999999,13096.055,224852.74799999999,175230.448,27718.657999999999,8851.4230000000007,13937.752,115853.129
539,573644.5889999998,1334.0250000000001,39199.057999999997,18817.731,16672.206999999999,28667.916000000001,217742.89000000001,170071.755,28291.794000000002,39593.309999999998,5992.2920000000004,7261.6099999999997
540,679256.5620000003,43949.748,41174.633999999998,52576.396000000001,15750.429,35524.542000000001,222728.185,172752.92000000001,61835.169000000002,8610.6290000000008,18610.084999999999,5743.8239999999996
541,576865.6550000001,59457.065999999999,1590.3620000000001,13263.075999999999,3575.8400000000001,59537.764999999999,204895.37,159624.79500000001,23275.297999999999,9979.598,1160.9449999999999,40505.540000000001
542,412190.7560000014,44310.165999999997,11684.263000000001,11584.507,33250.404000000002,26591.239000000001,7248.5820000000003,35688.892999999996,59540.616999999998,22917.452000000001,36718.849000000002,122655.784
543,372232.77299999935,15677.114,35740.105000000003,95231.917000000001,511.10399999999998,55238.468999999997,28859.151000000002,11067.769,46792.076000000001,6012.4309999999996,8500.1740000000009,68602.462
