hour,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
516,185649.2779999999,0,31412.73200000004,46389.769000000604,0,0,21032.80499999949,16291.421999999797,35980.56099999992,0,1651.5679999999984,32890.42100000007
517,235403.0639999999,0,103052.53399999993,49303.69399999993,0,0,6821.097000000007,5320.493000000002,36133.68200000005,0,1705.4009999999976,33066.163000000015
518,245342.4780000002,0,99121.56900000027,61830.94799999979,0,0,6970.570000000013,5433.398000000006,36195.33700000001,0,2612.808999999999,33177.847000000125
519,240761.3550000007,0,96357.35600000009,43172.98300000061,0,0,6904.325000000014,5367.801000000013,35708.929000000004,0,20426.848999999944,32823.112000000045
520,199320.34299999976,0,83236.20399999974,17676.551999999807,0,0,6935.314999999999,5399.206,36583.201000000015,0,16049.071000000144,33440.79400000004
521,127770.40999999999,0,400.4749999999999,41748.15299999997,0,0,6952.2590000000155,5417.301000000002,35590.780999999966,0,5067.5900000000365,32593.850999999995
522,254744.59500000003,0,104860.57700000018,69060.86899999989,0,0,6607.11200000001,5134.428,34181.46399999995,0,3540.525000000027,31359.61999999998
523,215251.2789999997,0,62127.6509999999,71179.39899999979,0,0,6744.733000000024,5246.248999999996,34651.563999999926,0,3445.7760000000285,31855.906999999992
524,151234.43699999974,0,38083.2479999999,33726.21299999991,0,0,5195.971999999948,4053.139000000002,34924.530000000006,0,3343.9080000000217,31907.426999999956
525,553171.6919999993,0,97738.07699999995,35911.42500000008,0,0,197870.50699999955,153843.28399999987,33621.33099999986,0,3391.4090000000338,30795.65899999994
526,589927.2819999997,0,63016.19599999982,66469.00499999974,0,0,220404.83400000047,170601.5519999997,34461.14299999995,0,3296.225000000028,31678.327000000052
527,165774.73100000026,0,41791.28599999985,18336.656999999832,0,0,18628.476000000177,14535.25300000033,36156.411000000044,0,3236.0250000000224,33090.62300000003
528,209256.85199999943,0,96212.27799999947,17653.96899999986,0,13405.594,4766.11999999996,3705.6769999999988,36585.906000000046,0,3351.347000000026,33575.961000000054
529,109298.59799999991,0,11327.867999999986,17704.025999999827,0,0,4751.072999999968,3704.7920000000026,35767.89700000002,0,3281.3340000000294,32761.608000000077
530,198481.9170000002,0,100945.98500000025,17680.25599999983,0,0,4747.015999999958,3690.6070000000036,35606.94400000001,0,3196.9860000000226,32614.12300000011
531,87365.80599999982,0,16838.144999999993,17625.165999999823,0,0,4728.0219999999645,3674.6160000000004,22203.33200000001,0,1928.9329999999982,20367.592000000037
532,150438.52299999958,0,51260.56099999978,17617.650999999805,0,0,4739.545999999957,3684.844000000002,36567.79799999992,0,3170.9070000000293,33397.21600000006
533,195400.8119999995,0,96600.22999999965,17641.89199999982,0,0,4733.934999999962,3676.7879999999973,36340.47700000003,0,3076.9410000000225,33330.549000000035
534,101847.07999999989,0,3709.7389999999987,17579.441999999846,0,0,4700.182999999952,3661.590000000003,36071.905,0,3064.084000000022,33060.137000000075
535,197591.83499999988,0,98162.16999999997,17880.35599999985,0,0,4773.072999999967,3715.581999999998,36517.719000000005,0,3123.5580000000236,33419.37700000006
536,142121.96099999975,0,42782.76999999995,18256.879999999845,0,0,4791.501999999958,3719.4959999999996,36344.22999999996,0,3077.800000000027,33149.283
537,468995.11599999986,0,54086.82599999978,72843.99299999993,0,0,151663.0079999999,118275.79800000016,35972.090999999964,0,3126.0460000000317,33027.354000000094
538,670966.2279999999,0,85472.96000000006,73415.19000000003,0,0,247338.02300000095,192753.4929999988,36211.99600000011,0,2522.0800000000127,33252.48600000004
539,573644.5889999998,0,3828.163000000001,71956.19799999976,0,0,239517.17900000018,187078.92999999985,36304.337999999996,0,1745.1679999999972,33214.6130000001
540,679256.5620000003,0,102741.90299999992,69748.76199999987,0,0,245001.00300000032,190028.21200000012,36505.464000000065,0,1749.072999999997,33482.145000000026
541,576865.6550000001,0,35432.61400000008,68868.65499999987,0,0,225384.90700000114,175587.27399999907,36488.31100000001,0,1709.949999999997,33393.94400000006
542,412190.7560000014,0,57213.14299999979,70461.49499999978,0,0,119707.27200000019,93835.2470000016,36166.62199999999,0,1639.3690000000008,33167.60800000006
543,372232.77299999935,0,84013.13399999947,71818.46499999987,0,0,81300.35999999996,63151.819,36599.435000000034,0,1721.3729999999982,33628.187000000005
544,573917.3200000005,0,2754.2799999999997,69927.27899999978,0,0,241588.723000001,188130.9459999997,36423.86400000003,0,1681.707999999999,33410.52000000003
545,661325.7769999998,0,102142.89899999993,70209.75799999975,0,0,235214.89100000035,182848.68599999967,36098.518999999935,0,1685.261999999998,33125.762000000046
546,638626.1809999999,0,35143.531000000046,69227.57599999981,0,0,260770.32199999996,202794.9579999999,36049.895000000055,0,1684.5499999999995,32955.349000000046
547,534602.9799999989,0,54442.88199999981,69739.07999999984,0,0,191620.08299999902,148912.90000000023,35581.59499999997,0,1666.1169999999977,32640.323000000055
548,359290.461,15038.974000000011,83312.87900000019,64879.99899999967,0,56933.27000000012,6381.350000000004,4966.537000000001,34788.161999999895,59428.78800000008,1683.509999999999,31876.99200000011
549,586435.5949999995,14609.886999999973,0,58848.874999999956,0,59652.33300000016,185733.88899999988,144186.47399999975,33521.17699999988,57617.510000000024,1690.2809999999965,30575.169000000038
550,656210.419000001,20198.483999999993,100917.67999999989,58277.517999999975,0,51729.564000000006,157328.05700000047,122787.36100000078,33460.10099999995,79239.13300000006,1711.1759999999995,30561.344999999983
551,186756.62899999984,0,73667.79599999986,27854.25499999972,0,0,6887.21800000003,5372.104000000016,37234.98300000008,0,1701.112999999997,34039.16000000017
552,140917.92999999988,0,38325.00699999992,17766.615999999827,0,0,6931.660000000016,5405.230000000003,36905.55000000003,0,1744.8400000000015,33839.02700000009
553,190358.65999999995,0,97843.88999999994,14745.901999999882,0,0,5786.0369999999975,4507.008999999984,34336.18000000004,0,1723.2470000000003,31416.395000000073
554,138873.64799999996,0,36876.43400000007,17816.006999999878,0,0,6008.553999999945,4653.181999999989,37441.21599999998,0,1752.8329999999974,34325.42200000009
555,169686.90999999965,0,70577.49599999974,17660.271999999815,0,0,4772.5119999999615,3690.924000000005,37222.29500000001,0,1708.5239999999985,34054.88700000013
556,185119.50599999953,0,85120.06299999959,17678.332999999806,0,0,4766.261999999956,3703.93800000001,37616.4010000001,0,1750.2459999999985,34484.2630000001
557,105345.3539999999,0,6171.880999999997,17567.418999999838,0,0,4740.004999999954,3695.127000000002,37263.69300000004,0,1797.5239999999988,34109.705000000075
558,201689.41399999993,0,101851.13300000006,17664.579999999856,0,0,4738.752999999962,3675.4730000000004,37567.04799999995,0,1711.2209999999975,34481.20600000011
559,182356.37900000002,0,82522.0240000002,17749.19799999988,0,0,4797.510999999965,3735.605,37457.72699999996,0,1707.5609999999992,34386.75300000003
560,118253.18799999975,0,19750.889999999978,17992.11699999981,0,0,4815.20799999996,3743.511000000005,36646.19399999995,0,1755.6859999999963,33549.58200000004
561,295735.7330000001,0,99963.85900000023,70411.70299999985,0,0,29518.120999999963,23040.29900000001,37140.155000000035,0,1750.7059999999997,33910.89000000005
562,621970.7999999993,0,59281.61899999982,72370.62899999981,0,0,235172.43000000072,182505.97999999893,36933.37000000003,0,1738.1629999999966,33968.60900000015
563,622494.3729999997,0,41630.30099999987,69280.58499999995,0,0,247270.2169999999,192069.06999999975,36723.104,0,1740.0809999999992,33781.01500000013
564,565218.1450000001,0,97136.27299999971,60235.72800000018,0,0,188594.11799999996,146993.11000000025,36792.19000000007,0,1630.325999999999,33836.40000000003
565,132867.2320000002,0,30863.323000000128,18212.45799999986,0,0,6914.698000000015,5382.763000000003,36539.422000000064,0,1675.7389999999978,33278.82900000012
566,187134.5180000001,0,67512.5799999998,37129.140000000254,0,0,6027.307999999934,4681.642999999985,36550.73500000005,0,1669.9679999999987,33563.14400000007
567,190414.59600000002,0,91560.81000000014,18304.444999999858,0,0,4855.395999999967,3788.2150000000015,36591.89800000001,0,1758.8089999999972,33555.02300000005
568,97179.10799999969,0,0,17738.885999999788,0,0,4727.1589999999505,3685.4110000000046,36118.91599999995,0,1724.0469999999987,33184.689
569,37594.731999999814,0,6039.298000000002,18224.46999999985,0,0,4812.37899999996,3732.6890000000003,2409.719,0,122.54799999999999,2253.628999999998
570,29567.418999999794,0,1790.2340000000004,18170.84199999984,0,0,4834.876999999954,3754.241000000003,518.53,0,26.025,472.67
571,128902.64599999976,0,38160.68599999992,17948.147999999845,0,0,4838.371999999957,3763.223,32689.044000000027,0,1609.5849999999987,29893.588000000018
572,392549.4769999997,25622.007999999994,96311.22599999991,17717.628999999793,22055.882000000045,48980.665000000015,4789.44899999996,3728.562000000007,36382.55399999995,101922.50100000003,1720.458999999998,33318.542000000074
573,237269.95499999984,13331.548999999992,15150.710000000006,17870.406999999825,6.949,59492.37300000014,4755.432999999966,3703.601000000002,35773.76599999995,52642.63799999998,1753.7869999999991,32788.742
574,394915.9369999999,35611.07500000002,77829.17800000007,15218.798999999868,7.581,52921.651000000056,4136.270999999975,3211.117999999997,33305.946999999964,140336.97700000004,1743.43,30593.90999999996
575,157126.22699999966,0,64875.767999999814,17903.831999999835,5.622,0,4826.390999999949,3743.6270000000018,33522.47899999996,0,1599.5559999999975,30648.952000000107
576,213958.7989999995,0,69868.78699999975,17999.466999999826,7.138,0,4804.83799999996,3734.1520000000146,60249.59899999998,0,1764.070999999999,55530.74699999997
