hour,plug,value
385,9,1763.8729999999985
385,11,28788.872000000047
386,1,35255.02599999994
386,2,17231.886999999817
386,3,11.653
386,5,4605.668999999957
386,6,3595.995000000001
386,7,33724.88199999999
386,9,1802.2849999999967
386,11,30978.05500000004
387,1,86803.60299999978
387,2,17304.47499999984
387,3,9.599
387,5,4647.601999999955
387,6,3616.3659999999995
387,7,33433.43399999996
387,9,1762.9989999999973
387,11,30527.860000000073
388,1,11519.836999999989
388,2,17435.396999999837
388,3,16.177
388,5,4694.164999999954
388,6,3655.625000000007
388,7,34410.03699999994
388,9,1737.088999999998
388,11,31420.39799999999
389,1,60532.79099999978
389,2,17276.503999999837
389,3,14.330999999999998
389,5,4661.0919999999505
389,6,3634.777000000004
389,7,33907.38599999995
389,9,1708.526999999998
389,11,31121.471000000096
390,1,68818.31899999993
390,2,17364.431999999815
390,3,7.531
390,5,4618.998999999958
390,6,3588.5540000000024
390,7,33874.045999999966
390,9,1725.822999999999
390,11,31098.225000000017
391,1,4016.064
391,2,17305.23999999983
391,3,9.883
391,5,4652.717999999945
391,6,3621.616999999996
391,7,33590.04899999997
391,9,1713.908999999999
391,11,30763.67000000012
392,1,93082.46399999996
392,2,17294.984999999848
392,3,6.094
392,5,4664.6729999999625
392,6,3626.712
392,7,32972.610000000015
392,9,1748.397999999998
392,11,30133.30800000007
393,1,39962.519999999946
393,2,63076.04099999986
393,3,9.916999999999998
393,5,68258.97799999997
393,6,53338.15199999997
393,7,34711.01500000002
393,9,1771.6459999999975
393,11,31841.588000000047
394,1,31042.486999999994
394,2,72540.4179999998
394,3,9.342
394,5,227716.7660000008
394,6,177288.70099999875
394,7,34638.07899999991
394,9,1814.0560000000014
394,11,31772.741000000053
395,1,89925.6029999999
395,2,72889.92299999978
395,3,12.889999999999999
395,5,241564.18800000002
395,6,187663.2109999999
395,7,32750.456999999926
395,9,1747.276999999999
395,11,30004.38200000003
396,1,22080.097999999987
396,2,72393.75799999968
396,3,6.146999999999999
396,5,217957.86000000118
396,6,169597.55599999896
396,7,34065.24900000001
396,9,1705.917999999997
396,11,31294.32200000001
397,1,51899.31599999981
397,2,68383.59299999978
397,3,6.0809999999999995
397,5,209447.576000001
397,6,162962.7179999993
397,7,33804.25599999999
397,9,1737.9609999999973
397,11,30935.97399999999
398,1,88760.05199999957
398,2,56810.86999999989
398,3,5.510000000000001
398,5,154316.68200000023
398,6,120294.410000001
398,7,33674.321
398,9,1706.2339999999986
398,11,30776.727000000046
399,1,3922.6699999999996
399,2,31409.496999999737
399,3,8.658000000000001
399,5,4666.457999999955
399,6,3626.762000000004
399,7,34277.68600000004
399,9,1706.117999999998
399,11,31226.487000000066
400,1,70929.85199999972
400,2,16458.30099999985
400,3,13.629999999999999
400,5,4359.485999999956
400,6,3396.4879999999994
400,7,33020.18299999996
400,9,1748.3299999999983
400,11,30247.14900000001
401,1,74854.16399999984
401,2,19873.853999999857
401,3,7.42
401,5,4745.164999999949
401,6,3702.283000000006
401,7,33373.27000000001
401,9,1735.9959999999974
401,11,30799.934000000037
402,2,70306.20399999987
402,3,36708.25099999999
402,5,4713.546999999962
402,6,3678.4510000000064
402,7,33867.546999999955
402,9,1719.906999999999
402,11,30978.87600000009
403,0,57452.732
403,1,87150.94899999998
403,2,70439.49599999993
403,3,36801.3
403,5,87409.94999999992
403,6,68342.44800000009
403,7,33343.88399999999
403,8,226333.26899999997
403,9,1663.2859999999982
403,11,30651.987000000034
404,0,8817.087999999996
404,1,57040.03099999984
404,2,69006.6429999999
404,3,51282.883000000016
404,4,37865.42099999993
404,5,229739.441000001
404,6,179933.91699999885
404,7,33269.300999999905
404,8,34706.08900000001
404,9,1725.6659999999986
404,11,30587.279000000064
405,0,11475.12299999998
405,1,12277.919000000002
405,2,65083.55899999974
405,3,266627.4589999997
405,4,50526.05500000005
405,5,179192.40700000024
405,6,139861.70199999993
405,7,32945.30499999988
405,8,45118.815999999875
405,9,1758.3689999999992
405,11,30167.40300000001
406,0,2066.9739999999993
406,1,93159.25300000022
406,2,69911.63099999979
406,3,33517.467000000004
406,4,10417.147999999996
406,5,4866.343999999955
406,6,3774.7450000000003
406,7,33057.622
406,8,8179.454
406,9,1881.4409999999968
406,11,30425.459000000024
407,1,64979.243999999984
407,2,67047.57599999984
407,4,3482.984999999999
407,5,4587.485999999959
407,6,3563.6260000000016
407,7,33836.67900000005
407,9,4540.68400000003
407,11,30998.794
408,1,3127.2509999999997
408,2,66957.93999999987
408,5,4536.903999999957
408,6,3520.975999999998
408,7,34402.02199999998
408,9,3555.944000000026
408,11,31449.528
409,1,93902.36899999969
409,2,65521.47999999983
409,5,4560.557999999958
409,6,3541.764000000006
409,7,33088.774000000005
409,9,3395.6730000000275
409,11,30341.68999999999
410,1,42950.27599999995
410,2,31727.417999999794
410,5,4664.8299999999645
410,6,3630.131000000003
410,7,33970.81600000002
410,9,3371.035000000032
410,11,31148.976000000057
411,1,25193.719999999958
411,2,17701.1999999998
411,5,4723.455999999956
411,6,3653.2670000000053
411,7,33917.78400000001
411,9,3324.3390000000204
411,11,31232.038000000026
412,1,87494.44800000012
412,2,16855.990999999853
412,5,4556.383999999959
412,6,3532.739999999998
412,7,32511.485999999983
412,9,3211.4960000000224
412,11,29875.490000000045
413,1,16924.439000000035
413,2,17545.004999999852
413,5,4734.914999999955
413,6,3675.185000000004
413,7,34071.69099999999
413,9,3324.886000000024
413,11,31285.31999999999
414,1,54997.20999999984
414,2,17546.600999999853
414,5,4735.395999999947
414,6,3688.981
414,7,34346.04899999999
414,9,3264.36500000002
414,11,31514.79000000001
415,1,77898.09899999986
415,2,17788.49199999984
415,5,4760.788999999953
415,6,3690.8820000000105
415,7,33175.86699999997
415,9,3303.8300000000277
415,11,30385.946000000076
416,2,22426.643999999913
416,5,4789.97699999996
416,6,3736.7219999999984
416,7,34407.13399999994
416,9,1919.0389999999993
416,11,31508.259000000005
417,1,79517.4499999999
417,2,69384.76400000005
417,5,198717.81300000096
417,6,154594.3109999998
417,7,33558.334
417,9,1783.5299999999995
417,11,30626.59000000007
418,1,53000.510999999984
418,2,71014.67399999966
418,5,255130.53800000064
418,6,197648.436
418,7,34319.727
418,9,1797.750999999999
418,11,31394.419000000074
419,1,11972.234
419,2,27547.907999999727
419,5,48771.55400000046
419,6,37741.506999999634
419,7,34222.43099999998
419,9,1735.0559999999982
419,11,31363.780999999988
420,1,92635.40899999984
420,2,18163.776999999827
420,5,157684.75200000015
420,6,121982.45699999998
420,7,32994.025999999896
420,9,1747.7969999999964
420,11,30288.381000000012
421,1,30321.431999999928
421,2,17104.09499999988
421,5,226045.3050000003
421,6,176094.22899999988
421,7,33262.34099999998
421,9,1782.0709999999988
421,11,30491.605000000018
422,1,42003.09199999988
422,2,18154.24099999986
422,5,246500.55800000046
422,6,192463.99600000033
422,7,33719.789000000004
422,9,1804.7619999999997
422,11,30991.16099999997
423,1,87970.46299999946
423,2,18113.329999999874
423,5,240532.93200000116
423,6,186786.4600000003
423,7,32486.766999999963
423,9,1707.9369999999985
423,11,29768.146000000033
424,1,5207.022000000001
424,2,17467.51999999983
424,5,238506.4040000003
424,6,185603.96899999934
424,7,34216.24099999987
424,9,1745.7080000000005
424,11,31495.42599999999
425,1,68825.48399999972
425,2,42499.607000000055
425,5,238312.2910000004
425,6,186131.9209999998
425,7,33417.597000000016
425,9,1847.3789999999976
425,11,30514.57700000001
426,1,67612.846
426,2,70063.10499999982
426,5,256773.78100000002
426,6,198343.42899999954
426,7,32855.80599999999
426,9,1696.6679999999978
426,11,30252.047000000035
427,2,65722.74099999983
427,5,83027.76900000035
427,6,64588.00399999962
427,7,34174.43599999996
427,9,1697.6139999999996
427,11,31294.038000000026
428,1,92078.40000000004
428,2,65563.15799999984
428,4,48705.08000000003
428,5,6721.050000000017
428,6,5233.686999999995
428,7,32498.07999999993
428,9,1745.8389999999997
428,11,29700.105000000007
429,0,12018.733
429,1,42929.41899999988
429,2,58260.419999999955
429,4,54882.78800000018
429,5,6093.276000000004
429,6,4742.537999999989
429,7,32437.711999999876
429,8,47324.97800000002
429,9,1757.4559999999983
429,11,29601.89399999999
430,0,7445.515999999989
430,1,27679.62100000002
430,2,46275.99300000002
430,4,43777.11700000006
430,5,4955.870999999986
430,6,3862.850999999982
430,7,31041.621999999803
430,8,29453.941999999923
430,9,1764.7969999999966
430,11,28535.20300000019
431,1,92931.79399999965
431,2,46968.578000000205
431,5,5415.797999999996
431,6,4224.337999999979
431,7,30788.654999999937
431,9,1784.5040000000001
431,11,28230.335999999945
432,1,15235.842999999983
432,2,17421.212999999843
432,5,6850.782000000001
432,6,5294.598000000004
432,7,33964.28799999992
432,9,1680.6489999999974
432,11,31272.594000000056
433,1,58456.382999999725
433,2,17229.107999999847
433,5,6756.561000000019
433,6,5245.086000000002
433,7,34045.929
433,9,1692.9299999999969
433,11,31242.452000000038
434,1,87680.95399999985
434,2,17287.903999999828
434,5,6827.964000000022
434,6,5344.306000000003
434,7,33395.65399999999
434,9,1699.724999999997
434,11,30595.370000000028
435,1,3381.6069999999995
435,2,17304.375999999826
435,5,6806.0900000000265
435,6,5295.470000000007
435,7,34150.16399999997
435,9,1773.8409999999985
435,11,31269.152000000035
436,1,70154.3699999998
436,2,17283.952999999794
436,5,6814.6160000000045
436,6,5313.220999999997
436,7,33555.678
436,9,1738.4979999999996
436,11,30809.499
437,1,58711.21099999992
437,2,17282.24999999981
437,5,6705.6830000000145
437,6,5227.720000000007
437,7,33370.06599999996
437,9,1705.5239999999994
437,11,30598.514000000054
438,1,7689.828999999993
438,2,17155.71299999981
438,5,6724.241000000004
438,6,5238.507999999995
438,7,34013.26600000004
438,9,1803.075999999994
438,11,31232.765000000072
439,1,93793.27900000004
439,2,17318.973999999835
439,5,6774.096000000007
439,6,5256.847999999999
439,7,33304.61699999998
439,9,1744.7689999999961
439,11,30548.70899999994
440,1,24870.397999999994
440,2,33262.77399999998
440,5,126089.47899999988
440,6,98589.74500000008
440,7,33783.92199999996
440,9,1722.3819999999998
440,11,30994.03000000008
441,1,47354.03999999982
441,2,71841.04299999979
441,5,240145.43100000065
441,6,187036.6689999986
441,7,33869.82999999996
441,9,1756.4419999999968
441,11,31030.08700000004
442,1,76617.67699999991
442,2,58098.5740000003
442,5,245382.8110000001
442,6,189994.3449999999
442,7,33580.894999999946
442,9,1733.4579999999985
442,11,30722.790000000034
443,2,17873.40499999979
443,5,235650.89000000135
443,6,183412.12599999964
443,7,33696.778999999966
443,9,1723.4430000000011
443,11,30945.85899999996
444,1,83455.18899999981
444,2,32007.648999999994
444,5,226954.35800000065
444,6,175706.45899999974
444,7,33093.85399999999
444,9,1631.4289999999976
444,11,30332.97300000008
445,1,44699.21199999994
445,2,68823.64999999988
445,5,251680.16600000055
445,6,196440.63200000013
445,7,33718.074
445,9,1715.09
445,11,30741.546000000024
446,1,24131.230999999967
446,2,70305.33999999985
446,5,233241.13900000002
446,6,182600.09199999977
446,7,33823.900000000045
446,9,1711.2009999999973
446,11,31030.281000000035
447,1,89967.36999999991
447,2,67640.10799999976
447,5,257532.71599999996
447,6,200514.4170000002
447,7,33275.13199999999
447,9,1761.1479999999972
447,11,30547.842000000026
448,1,11148.720000000007
448,2,64800.782999999865
448,5,224408.43700000076
448,6,175283.23599999966
448,7,33773.96999999999
448,9,1748.5329999999992
448,11,30902.256000000052
449,1,62512.20499999982
449,2,66935.12499999983
449,5,214427.1820000003
449,6,166194.50199999983
449,7,33899.190999999926
449,9,1685.3109999999974
449,11,31058.09900000003
450,1,64417.96299999988
450,2,67729.00799999994
450,5,140829.11399999933
450,6,109744.88200000102
450,7,33506.110999999975
450,9,1735.5870000000011
450,11,30609.92000000006
451,1,2254.2830000000004
451,2,68007.40599999987
451,5,6599.986000000004
451,6,5125.853999999999
451,7,34138.896999999946
451,9,1731.0409999999972
451,11,31312.572999999975
452,1,94585.52799999974
452,2,70021.47499999995
452,5,101115.1229999999
452,6,78386.08700000001
452,7,32983.02899999996
452,9,1736.1249999999968
452,11,30131.85999999997
453,1,59649.191999999945
453,2,49923.11500000001
453,5,188328.65800000002
453,6,146758.89700000008
453,7,92881.80600000038
453,9,1747.580999999999
453,11,84586.12099999988
454,1,44041.50599999996
454,2,59133.18699999995
454,5,218637.31999999957
454,6,169482.51000000027
454,7,32113.155999999937
454,9,1713.7949999999985
454,11,29411.74999999999
455,1,58263.54999999979
455,2,67647.65399999957
455,5,240434.02900000007
455,6,185696.76699999959
455,7,34016.54999999998
455,9,1676.4449999999972
455,11,31163.74100000006
456,1,27979.093999999986
456,2,55790.44300000026
456,5,22921.78399999972
456,6,17753.540999999997
456,7,33879.55100000007
456,9,1696.1299999999987
456,11,31164.67000000007
457,1,73849.05199999966
457,2,17512.983999999833
457,5,4675.3859999999595
457,6,3629.1139999999987
457,7,33849.63600000001
457,9,1774.793999999999
457,11,30964.876000000033
458,1,8459.791999999994
458,2,17344.87099999985
458,5,4663.7909999999565
458,6,3626.780999999998
458,7,34605.74600000002
458,9,1803.3899999999996
458,11,31616.71800000012
459,1,93055.44900000004
459,2,17088.976999999828
459,5,4585.830999999965
459,6,3565.1940000000077
459,7,33607.48500000004
459,9,1745.3169999999977
459,11,30869.264999999985
460,2,17011.531999999836
460,5,4519.513999999969
460,6,3504.184999999999
460,7,33771.00199999999
460,9,1762.750999999998
460,11,30965.92500000004
461,1,82896.72699999994
461,2,17217.413999999837
461,5,4640.240999999965
461,6,3605.8630000000094
461,7,33609.659999999996
461,9,1765.1339999999987
461,11,30777.35699999999
462,1,18558.198000000015
462,2,17292.803999999825
462,5,4639.373999999963
462,6,3614.876000000004
462,7,34062.85199999999
462,9,1731.0919999999983
462,11,31277.318000000094
463,1,63480.43499999977
463,2,17579.387999999817
463,5,4691.889999999958
463,6,3639.769000000009
463,7,33879.75199999998
463,9,1744.6319999999987
463,11,31007.418000000074
464,1,37337.71100000004
464,2,17796.93199999981
464,5,4746.626999999957
464,6,3679.5120000000034
464,7,34220.00600000001
464,9,1752.1419999999966
464,11,31346.013000000057
465,1,45501.920999999944
465,2,67786.30099999995
465,5,241561.2790000002
465,6,187673.67899999983
465,7,34100.26299999998
465,9,1796.0599999999968
465,11,31127.931000000088
466,1,56893.90499999967
466,2,54077.651000000325
466,5,223851.5389999993
466,6,174607.0030000005
466,7,34495.63500000004
466,9,1706.2379999999982
466,11,31569.45
467,1,24156.377999999975
467,2,17537.696999999836
467,5,234834.3239999998
467,6,182417.59999999948
467,7,34140.700999999965
467,9,1665.7769999999966
467,11,31254.559000000045
468,1,76380.92499999968
468,2,17715.514999999854
468,5,239144.35600000093
468,6,184883.60199999932
468,7,33985.76599999998
468,9,1712.5649999999987
468,11,31061.28200000005
469,1,3002.5020000000004
469,2,17678.655999999868
469,5,134951.22900000034
469,6,105095.11300000099
469,7,34763.82699999999
469,9,1761.0689999999968
469,11,31853.552999999996
470,1,94554.86299999998
470,2,18391.33799999982
470,5,6825.607000000003
470,6,5303.498
470,7,33438.519000000015
470,9,1759.6839999999993
470,11,30706.37699999999
471,1,3860.981999999999
471,2,64206.06200000014
471,5,169728.36300000048
471,6,131943.20100000015
471,7,34305.11899999996
471,9,1838.0740000000003
471,11,31440.46400000001
472,1,52015.66299999981
472,2,10142.218999999977
472,5,137479.0389999998
472,6,107424.35600000003
472,7,23011.856000000043
472,9,1172.072999999999
472,11,21149.079999999973
500,2,60057.59599999989
500,5,17182.305999999986
500,6,13331.044999999995
500,11,0.0
501,2,67337.27000000002
501,5,168502.91100000014
501,6,130859.76800000115
501,11,0.0
502,2,63550.23899999988
502,5,6481.299000000012
502,6,5026.531999999997
502,11,0.0
503,2,65857.55699999984
503,5,6706.444000000008
503,6,5202.337999999995
503,11,0.0
504,2,53745.38200000001
504,5,6726.790000000008
504,6,5207.058000000011
504,11,0.0
505,2,16841.201999999834
505,5,6637.2490000000025
505,6,5184.801000000006
505,7,7981.753999999992
505,9,408.42499999999995
505,11,7264.122
506,1,58182.21799999974
506,2,16607.393999999844
506,5,6634.90100000001
506,6,5135.678000000008
506,7,33884.39799999994
506,9,1741.7149999999974
506,11,30969.374
507,1,87600.7010000002
507,2,16891.85099999983
507,5,6633.387000000008
507,6,5173.586999999997
507,7,33382.12599999998
507,9,1683.2219999999963
507,11,30631.19100000001
508,1,19502.471000000012
508,2,16903.43099999982
508,5,6688.295999999998
508,6,5177.8979999999965
508,7,33454.954000000005
508,9,1615.318
508,11,30779.02900000007
509,1,77789.12099999981
509,2,17326.987999999805
509,5,6831.501000000008
509,6,5313.295999999994
509,7,33312.61200000001
509,9,1713.5910000000001
509,11,30394.76400000002
510,1,62239.3409999998
510,2,17284.859999999844
510,5,6810.26400000001
510,6,5308.602000000004
510,7,33890.13500000001
510,9,1688.755999999998
510,11,30988.22600000008
511,1,32072.06399999997
511,2,17355.51699999985
511,5,6815.179000000002
511,6,5288.999000000014
511,7,34506.83999999997
511,9,1644.5599999999972
511,11,31581.304000000036
512,1,90391.56499999971
512,2,17413.25699999986
512,5,6866.829000000012
512,6,5363.691000000008
512,7,33494.88199999997
512,9,1663.944999999998
512,11,30587.823000000022
513,1,8003.689999999994
513,2,42671.6650000001
513,5,6714.756000000007
513,6,5221.462000000001
513,7,34628.587999999974
513,9,1768.8639999999948
513,11,31677.535000000036
514,1,86617.756
514,2,66743.97199999982
514,5,83381.76900000009
514,6,65211.92899999998
514,7,34034.83300000005
514,9,1741.4089999999994
514,11,31229.601000000064
515,1,68963.4159999998
515,2,56136.66100000024
515,5,216422.97200000047
515,6,168813.14599999975
515,7,34455.66099999998
515,9,1690.628000000001
515,11,31588.69600000003
516,1,29297.857000000044
516,2,45215.774000000616
516,5,20408.924999999563
516,6,15805.608999999808
516,7,34300.66999999997
516,9,1645.0709999999983
516,11,31301.639000000065
517,1,98015.95599999998
517,2,48221.417999999954
517,5,6669.968000000008
517,6,5202.213
517,7,34678.22600000005
517,9,1703.8429999999976
517,11,31735.47000000002
518,1,93458.64400000032
518,2,60303.57199999979
518,5,6786.106000000013
518,6,5291.456000000001
518,7,34410.17699999999
518,9,2603.220999999999
518,11,31528.908000000127
519,1,89539.83100000012
519,2,42371.27700000062
519,5,6725.251000000013
519,6,5231.807000000007
519,7,33521.634999999995
519,9,20346.006999999943
519,11,30809.30500000004
520,1,76279.48199999977
520,2,17201.89299999984
520,5,6728.407000000002
520,6,5239.041999999999
520,7,33466.50200000003
520,9,16013.981000000145
520,11,30603.63500000002
521,1,400.4749999999999
521,2,40499.68299999999
521,5,6756.957000000013
521,6,5262.268000000001
521,7,34290.35699999996
521,9,5062.630000000037
521,11,31436.33399999999
522,1,99655.11100000005
522,2,67828.25499999989
522,5,6430.79800000001
522,6,4997.398999999996
522,7,32224.02199999993
522,9,3540.525000000027
522,11,29535.729000000003
523,1,58785.39999999994
523,2,69902.16599999982
523,5,6581.00100000002
523,6,5117.396999999999
523,7,33210.068999999916
523,9,3445.7760000000285
523,11,30528.198999999993
524,1,36466.86099999989
524,2,32729.38199999982
524,5,5077.06599999995
524,6,3958.937000000002
524,7,33440.30099999996
524,9,3343.9080000000217
524,11,30551.53699999995
525,1,94413.35599999994
525,2,35737.90000000008
525,5,196934.64299999955
525,6,153125.93299999987
525,7,32114.77099999988
525,9,3389.868000000034
525,11,29424.00499999996
526,1,59851.00099999989
526,2,65605.65599999977
526,5,216740.25000000052
526,6,167777.46399999975
526,7,32944.331999999966
526,9,3296.225000000028
526,11,30272.559000000052
527,1,39699.32399999988
527,2,17680.852999999865
527,5,18471.710000000163
527,6,14413.243000000319
527,7,34043.237
527,9,3236.0250000000224
527,11,31185.418000000005
528,1,88418.37799999949
528,2,17311.761999999868
528,4,13405.594
528,5,4686.718999999963
528,6,3644.028999999997
528,7,33797.73300000004
528,9,3351.347000000026
528,11,31045.62800000004
529,1,10561.629999999992
529,2,17419.858999999833
529,5,4683.825999999969
529,6,3651.068000000003
529,7,33792.081000000006
529,9,3240.509000000028
529,11,30959.75700000006
530,1,95258.38500000018
530,2,17268.280999999843
530,5,4648.085999999959
530,6,3613.426000000003
530,7,33436.55599999998
530,9,3177.349000000023
530,11,30612.794000000064
531,1,15358.266999999993
531,2,17238.244999999835
531,5,4611.331999999965
531,6,3586.3119999999994
531,7,20950.154000000002
531,9,1917.5239999999983
531,11,19244.456000000027
532,1,47374.8519999998
532,2,17246.061999999816
532,5,4608.823999999962
532,6,3581.8710000000033
532,7,34228.24699999998
532,9,3170.9070000000293
532,11,31268.040000000026
533,1,89462.11599999963
533,2,17208.48699999984
533,5,4608.7449999999635
533,6,3581.4289999999974
533,7,33265.41499999994
533,9,3076.9410000000225
533,11,30532.039000000022
534,1,3343.508999999998
534,2,17120.99299999986
534,5,4575.200999999954
534,6,3566.0470000000037
534,7,34351.33099999998
534,9,3064.084000000022
534,11,31490.617000000075
535,1,90404.62599999981
535,2,17442.221999999852
535,5,4626.957999999966
535,6,3600.339999999999
535,7,33429.391000000025
535,9,3123.5580000000236
535,11,30602.15500000005
536,1,39377.413000000015
536,2,17836.256999999834
536,5,4651.53199999996
536,6,3611.653999999998
536,7,34367.438999999955
536,9,3077.800000000027
536,11,31326.54400000001
537,1,52109.93199999981
537,2,71426.402
537,5,148811.0359999999
537,6,116112.38600000014
537,7,34094.635999999984
537,9,3126.0460000000317
537,11,31285.689000000068
538,1,79373.83599999997
538,2,71757.707
538,5,242759.21600000092
538,6,189269.61899999884
538,7,33476.27800000005
538,9,2522.0800000000127
538,11,30768.850000000046
539,1,3828.163000000001
539,2,70214.19099999983
539,5,234135.72300000023
539,6,182763.48599999992
539,7,34926.657999999996
539,9,1745.1679999999972
539,11,31921.725000000082
540,1,96684.21199999994
540,2,68184.89699999987
540,5,239719.12300000023
540,6,185949.6060000001
540,7,33505.51100000003
540,9,1749.072999999997
540,11,30737.402000000042
541,1,33050.56900000013
541,2,66105.37099999982
541,5,218189.02100000106
541,6,169907.10299999925
541,7,34592.765
541,9,1709.949999999997
541,11,31676.158000000054
542,1,54538.722999999845
542,2,66324.94099999986
542,5,114697.2240000002
542,6,89869.70400000153
542,7,34663.42699999998
542,9,1639.3690000000008
542,11,31830.386000000035
543,1,78022.03999999954
543,2,69467.7109999999
543,5,79416.89299999997
543,6,61685.59100000001
543,7,33931.89100000001
543,9,1721.3729999999982
543,11,31148.897999999997
544,1,2754.2799999999997
544,2,68268.16099999977
544,5,237861.43600000095
544,6,185222.67199999964
544,7,34970.88700000004
544,9,1681.707999999999
544,11,32075.389000000025
545,1,94681.40399999986
545,2,68335.4349999998
545,5,229495.69000000047
545,6,178411.13199999966
545,7,33116.75299999992
545,9,1683.576999999998
545,11,30385.98300000006
546,1,32583.389000000065
546,2,67603.49599999977
546,5,255830.28699999995
546,6,198937.17299999984
546,7,34023.79200000002
546,9,1684.5499999999995
546,11,31083.228000000046
547,1,51065.39799999982
547,2,67478.45099999981
547,5,187126.92899999893
547,6,145446.70900000026
547,7,33567.65799999993
547,9,1666.1169999999977
547,11,30812.42700000004
548,0,15038.974000000011
548,1,77907.43199999999
548,2,63370.8419999997
548,4,56933.27000000012
548,5,6254.3820000000005
548,6,4868.908999999998
548,7,32384.994999999853
548,8,59428.78800000008
548,9,1683.509999999999
548,11,29691.366000000115
549,0,14609.886999999973
549,2,57951.266999999956
549,4,59652.33300000016
549,5,184168.03999999992
549,6,142936.28899999973
549,7,33014.77199999987
549,8,57617.510000000024
549,9,1690.2809999999965
549,11,30123.41800000004
550,0,20198.483999999993
550,1,96919.81099999993
550,2,57746.176999999974
550,4,51729.564000000006
550,5,156824.6710000004
550,6,122385.43800000078
550,7,31858.575999999943
550,8,79239.13300000006
550,9,1711.1759999999995
550,11,29110.144999999982
551,1,68686.9199999998
551,2,26891.432999999743
551,5,6561.288000000026
551,6,5119.792000000009
551,7,34734.55400000007
551,9,1701.112999999997
551,11,31756.74000000011
552,1,36728.20199999995
552,2,16854.484999999844
552,5,6595.801000000012
552,6,5141.522999999998
552,7,35206.94900000006
552,9,1744.8400000000015
552,11,32259.13700000009
553,1,93879.76999999992
553,2,14634.220999999883
553,5,5716.2159999999985
553,6,4451.784999999983
553,7,32595.043000000038
553,9,1723.2470000000003
553,11,29825.65100000007
554,1,34714.08300000008
554,2,17437.299999999883
554,5,5892.315999999948
554,6,4563.687999999991
554,7,35267.007000000034
554,9,1752.8329999999974
554,11,32321.238000000085
555,1,66734.5429999997
555,2,17294.39499999982
555,5,4670.594999999963
555,6,3612.8890000000038
555,7,35194.466
555,9,1708.5239999999985
555,11,32178.547000000108
556,1,79047.8929999997
556,2,17368.83799999981
556,5,4662.566999999959
556,6,3622.7470000000103
556,7,34654.335000000094
556,9,1750.2459999999985
556,11,31790.866000000056
557,1,5789.1299999999965
557,2,17171.872999999843
557,5,4616.651999999958
557,6,3600.0890000000018
557,7,35541.92100000001
557,9,1797.5239999999988
557,11,32522.688000000115
558,1,96500.89599999994
558,2,17160.923999999857
558,5,4599.9599999999655
558,6,3567.282999999999
558,7,34777.22199999998
558,9,1711.2209999999975
558,11,31893.58900000011
559,1,76790.89500000014
559,2,17238.091999999888
559,5,4591.5289999999695
559,6,3577.763999999999
559,7,34582.25199999997
559,9,1705.8299999999995
559,11,31746.975000000028
560,1,18542.739999999972
560,2,17289.939999999842
560,5,4632.79099999996
560,6,3602.1810000000037
560,7,34924.11599999997
560,9,1755.6859999999963
560,11,31994.523000000056
561,1,93995.91200000027
561,2,67961.73699999989
561,5,28394.82299999996
561,6,22129.245000000006
561,7,34292.17599999998
561,9,1750.7059999999997
561,11,31284.663000000088
562,1,54562.06099999985
562,2,68278.40199999986
562,5,223772.9950000007
562,6,173734.081999999
562,7,34548.98300000002
562,9,1738.1629999999966
562,11,31739.137000000115
563,1,38393.31199999992
563,2,64925.141999999905
563,5,234744.63499999995
563,6,182392.81099999978
563,7,34603.36800000003
563,9,1738.4459999999992
563,11,31827.038000000073
564,1,89359.78499999967
564,2,58268.658000000185
564,5,184545.3379999998
564,6,143868.58800000022
564,7,33988.738000000056
564,9,1625.4119999999991
564,11,31254.131000000005
565,1,28700.9450000001
565,2,17844.061999999863
565,5,6783.760000000017
565,6,5277.969999999999
565,7,34575.32800000003
565,9,1670.836999999998
565,11,31456.366000000115
566,1,61724.75899999985
566,2,36152.90900000021
566,5,5876.785999999942
566,6,4565.481999999989
566,7,34329.90500000003
566,9,1666.718999999999
566,11,31511.789000000063
567,1,84343.89500000003
567,2,17609.575999999863
567,5,4706.991999999967
567,6,3669.8360000000007
567,7,34081.087
567,9,1747.489999999997
567,11,31236.177000000076
568,2,17288.084999999803
568,5,4593.183999999956
568,6,3584.549000000003
568,7,34283.48499999997
568,9,1712.4319999999987
568,11,31501.41199999999
569,1,5729.3820000000005
569,2,17537.558999999863
569,5,4635.449999999962
569,6,3593.870000000001
569,7,2294.8669999999997
569,9,122.54799999999999
569,11,2144.275999999999
570,1,1790.2340000000004
570,2,17392.264999999854
570,5,4641.360999999956
570,6,3604.333000000003
570,7,518.53
570,9,26.025
570,11,472.67
571,1,36742.90899999994
571,2,17493.318999999858
571,5,4676.462999999958
571,6,3638.8329999999996
571,7,31139.95800000002
571,9,1599.7719999999986
571,11,28490.43400000003
572,0,25622.007999999994
572,1,90465.87799999988
572,2,17196.127999999793
572,3,22055.882000000045
572,4,48980.665000000015
572,5,4673.654999999961
572,6,3638.5340000000065
572,7,34245.65399999999
572,8,101922.50100000003
572,9,1720.458999999998
572,11,31350.841000000066
573,0,13331.548999999992
573,1,14302.162000000006
573,2,17487.189999999828
573,3,6.949
573,4,59492.37300000014
573,5,4676.867999999969
573,6,3641.655000000002
573,7,34281.766999999956
573,8,52642.63799999998
573,9,1753.7869999999991
573,11,31427.521
574,0,35611.07500000002
574,1,74268.67800000007
574,2,15038.473999999871
574,3,7.581
