min,agg,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class11
11077,11500.556999999999,1,1,1,1,1,1,1,1,1,1,1
11078,11497.178000000004,1,1,1,1,1,1,1,1,1,1,1
11079,12026.458,1,1,1,1,1,1,1,1,1,1,1
11080,11394.128,1,1,1,1,1,1,1,1,1,1,1
11081,11037.542,1,1,1,1,1,1,1,1,1,1,1
11082,11504.635000000002,1,1,1,1,1,1,1,1,1,1,1
11083,12362.728000000001,1,1,1,1,1,1,1,1,1,1,1
11084,11697.692999999996,1,1,1,1,1,1,1,1,1,1,1
11085,12900.603000000001,1,1,1,1,1,1,1,1,1,1,1
11086,10807.292,1,1,1,1,1,1,1,1,1,1,1
11087,11559.645999999999,1,1,1,1,1,1,1,1,1,1,1
11088,10788.845999999998,1,1,1,1,1,1,1,1,1,1,1
11089,12498.438999999998,1,1,1,1,1,1,1,1,1,1,1
11090,11778.838,1,1,1,1,1,1,1,1,1,1,1
11091,11436.891000000001,1,1,1,1,1,1,1,1,1,1,1
11092,12270.734,1,1,1,1,1,1,1,1,1,1,1
11093,11814.398,1,1,1,1,1,1,1,1,1,1,1
11094,11940.355999999996,1,1,1,1,1,1,1,1,1,1,1
11095,11319.847000000002,1,1,1,1,1,1,1,1,1,1,1
11096,11797.645999999999,1,1,1,1,1,1,1,1,1,1,1
11097,11379.262,1,1,1,1,1,1,1,1,1,1,1
11098,12218.768,1,1,1,1,1,1,1,1,1,1,1
11099,10511.461000000001,1,1,1,1,1,1,1,1,1,1,1
11100,12032.217000000006,1,1,1,1,1,1,1,1,1,1,1
11101,11637.557000000004,1,1,1,1,1,1,1,1,1,1,1
11102,11922.867,1,1,1,1,1,1,1,1,1,1,1
11103,13061.13,1,1,1,1,1,1,1,1,1,1,1
11104,11127.003,1,1,1,1,1,1,1,1,1,1,1
11105,11089.640000000005,1,1,1,1,1,1,1,1,1,1,1
11106,12224.987999999998,1,1,1,1,1,1,1,1,1,1,1
11107,12298.787000000002,1,1,1,1,1,1,1,1,1,1,1
11108,11135.152999999998,1,1,1,1,1,1,1,1,1,1,1
11109,11390.929999999997,1,1,1,1,1,1,1,1,1,1,1
11110,10956.489000000003,1,1,1,1,1,1,1,1,1,1,1
11111,12340.352000000003,1,1,1,1,1,1,1,1,1,1,1
11112,11550.921000000002,1,1,1,1,1,1,1,1,1,1,1
11113,11617.247999999996,1,1,1,1,1,1,1,1,1,1,1
11114,12188.222999999996,1,1,1,1,1,1,1,1,1,1,1
11115,12585.042,1,1,1,1,1,1,1,1,1,1,1
11116,11422.596,1,1,1,1,1,1,1,1,1,1,1
11117,11381.087999999994,1,1,1,1,1,1,1,1,1,1,1
11118,11652.531000000003,1,1,1,1,1,1,1,1,1,1,1
11119,11761.644000000002,1,1,1,1,1,1,1,1,1,1,1
11120,12326.502000000006,1,1,1,1,1,1,1,1,1,1,1
11121,12146.260000000004,1,1,1,1,1,1,1,1,1,1,1
11122,11410.599999999995,1,1,1,1,1,1,1,1,1,1,1
11123,12788.078999999996,1,1,1,1,1,1,1,1,1,1,1
11124,12681.695000000002,1,1,1,1,1,1,1,1,1,1,1
11125,12158.501999999997,1,1,1,1,1,1,1,1,1,1,1
11126,11543.287000000004,1,1,1,1,1,1,1,1,1,1,1
11127,11493.000999999997,1,1,1,1,1,1,1,1,1,1,1
11128,10812.378000000002,1,1,1,1,1,1,1,1,1,1,1
11129,12150.396999999999,1,1,1,1,1,1,1,1,1,1,1
11130,11802.569000000001,1,1,1,1,1,1,1,1,1,1,1
11131,11538.204999999996,1,1,1,1,1,1,1,1,1,1,1
11132,11643.063000000002,1,1,1,1,1,1,1,1,1,1,1
11133,10666.188000000002,1,1,1,1,1,1,1,1,1,1,1
11134,11142.238000000001,1,1,1,1,1,1,1,1,1,1,1
11135,11260.279999999995,1,1,1,1,1,1,1,1,1,1,1
11136,11699.157000000003,1,1,1,1,1,1,1,1,1,1,1
11137,11027.763,1,1,1,1,1,1,1,1,1,1,1
11138,12272.416999999996,1,1,1,1,1,1,1,1,1,1,1
11139,11365.607,1,1,1,1,1,1,1,1,1,1,1
11140,10772.054999999998,1,1,1,1,1,1,1,1,1,1,1
11141,11144.701,1,1,1,1,1,1,1,1,1,1,1
11142,10668.857999999995,1,1,1,1,1,1,1,1,1,1,1
11143,11763.6,1,1,1,1,1,1,1,1,1,1,1
11144,11133.698,1,1,1,1,1,1,1,1,1,1,1
11145,11443.227000000004,1,1,1,1,1,1,1,1,1,1,1
11146,12046.365,1,1,1,1,1,1,1,1,1,1,1
11147,12822.044999999998,1,1,1,1,1,1,1,1,1,1,1
11148,12128.322000000002,1,1,1,1,1,1,1,1,1,1,1
11149,11241.811999999998,1,1,1,1,1,1,1,1,1,1,1
11150,11957.441999999997,1,1,1,1,1,1,1,1,1,1,1
11151,10763.996999999998,1,1,1,1,1,1,1,1,1,1,1
11152,12451.006999999998,1,1,1,1,1,1,1,1,1,1,1
11153,10260.189,1,1,1,1,1,1,1,1,1,1,1
11154,11489.648999999998,1,1,1,1,1,1,1,1,1,1,1
11155,11206.107000000002,1,1,1,1,1,1,1,1,1,1,1
11156,10691.940999999995,1,1,1,1,1,1,1,1,1,1,1
11157,11456.804999999998,1,1,1,1,1,1,1,1,1,1,1
11158,11209.33,1,1,1,1,1,1,1,1,1,1,1
11159,11393.675,1,1,1,1,1,1,1,1,1,1,1
11160,12057.913999999997,1,1,1,1,1,1,1,1,1,1,1
11161,10968.721999999998,1,1,1,1,1,1,1,1,1,1,1
11162,11558.297,1,1,1,1,1,1,1,1,1,1,1
11163,11203.136999999995,1,1,1,1,1,1,1,1,1,1,1
11164,12142.673999999999,1,1,1,1,1,1,1,1,1,1,1
11165,12858.582999999997,1,1,1,1,1,1,1,1,1,1,1
11166,11362.337,1,1,1,1,1,1,1,1,1,1,1
11167,11849.524000000003,1,1,1,1,1,1,1,1,1,1,1
11168,12671.795,1,1,1,1,1,1,1,1,1,1,1
11169,11995.360000000002,1,1,1,1,1,1,1,1,1,1,1
11170,12819.388999999997,1,1,1,1,1,1,1,1,1,1,1
11171,11177.500000000004,1,1,1,1,1,1,1,1,1,1,1
11172,10246.324000000008,1,1,1,1,1,1,1,1,1,1,1
11173,11536.873999999996,1,1,1,1,1,1,1,1,1,1,1
11174,11067.029999999997,1,1,1,1,1,1,1,1,1,1,1
11175,11048.945,1,1,1,1,1,1,1,1,1,1,1
11176,9872.152000000002,1,1,1,1,1,1,1,1,1,1,1
11177,11432.487000000003,1,1,1,1,1,1,1,1,1,1,1
11178,11860.28,1,1,1,1,1,1,1,1,1,1,1
11179,9318.987999999998,1,1,1,1,1,1,1,1,1,1,1
11180,12920.510999999999,1,1,1,1,1,1,1,1,1,1,1
11181,12954.250999999998,1,1,1,1,1,1,1,1,1,1,1
11182,11752.592999999997,1,1,1,1,1,1,1,1,1,1,1
11183,11230.461999999998,1,1,1,1,1,1,1,1,1,1,1
11184,12093.190999999999,1,1,1,1,1,1,1,1,1,1,1
11185,11765.339000000002,1,1,1,1,1,1,1,1,1,1,1
11186,11766.013000000003,1,1,1,1,1,1,1,1,1,1,1
11187,11381.574000000004,1,1,1,1,1,1,1,1,1,1,1
11188,10818.731000000003,1,1,1,1,1,1,1,1,1,1,1
11189,12003.252999999999,1,1,1,1,1,1,1,1,1,1,1
11190,11233.543,1,1,1,1,1,1,1,1,1,1,1
11191,9975.791,1,1,1,1,1,1,1,1,1,1,1
11192,11805.93,1,1,1,1,1,1,1,1,1,1,1
11193,11546.823999999999,1,1,1,1,1,1,1,1,1,1,1
11194,11705.802,1,1,1,1,1,1,1,1,1,1,1
11195,12297.635999999999,1,1,1,1,1,1,1,1,1,1,1
11196,11193.671000000002,1,1,1,1,1,1,1,1,1,1,1
11197,11574.679000000004,1,1,1,1,1,1,1,1,1,1,1
11198,11593.349999999999,1,1,1,1,1,1,1,1,1,1,1
11199,11210.126999999999,1,1,1,1,1,1,1,1,1,1,1
11200,10674.592999999997,1,1,1,1,1,1,1,1,1,1,1
11201,10995.352000000003,1,1,1,1,1,1,1,1,1,1,1
11202,10066.958000000002,1,1,1,1,1,1,1,1,1,1,1
11203,11749.016999999996,1,1,1,1,1,1,1,1,1,1,1
11204,10173.168000000001,1,1,1,1,1,1,1,1,1,1,1
11205,10496.204999999996,1,1,1,1,1,1,1,1,1,1,1
11206,11465.759999999997,1,1,1,1,1,1,1,1,1,1,1
11207,11861.207999999999,1,1,1,1,1,1,1,1,1,1,1
11208,11257.577999999998,1,1,1,1,1,1,1,1,1,1,1
11209,12732.411999999998,1,1,1,1,1,1,1,1,1,1,1
11210,11426.442000000001,1,1,1,1,1,1,1,1,1,1,1
11211,11397.651000000003,1,1,1,1,1,1,1,1,1,1,1
11212,12618.257999999998,1,1,1,1,1,1,1,1,1,1,1
11213,11512.7,1,1,1,1,1,1,1,1,1,1,1
11214,12036.843000000004,1,1,1,1,1,1,1,1,1,1,1
11215,12528.704000000002,1,1,1,1,1,1,1,1,1,1,1
11216,12335.531,1,1,1,1,1,1,1,1,1,1,1
11217,11168.77,1,1,1,1,1,1,1,1,1,1,1
11218,11328.836,1,1,1,1,1,1,1,1,1,1,1
11219,11547.348,1,1,1,1,1,1,1,1,1,1,1
11220,10984.466999999999,1,1,1,1,1,1,1,1,1,1,1
11221,11274.891999999998,1,1,1,1,1,1,1,1,1,1,1
11222,11683.209999999997,1,1,1,1,1,1,1,1,1,1,1
11223,12426.585000000003,1,1,1,1,1,1,1,1,1,1,1
11224,10740.620000000003,1,1,1,1,1,1,1,1,1,1,1
11225,11131.891999999998,1,1,1,1,1,1,1,1,1,1,1
11226,11397.483999999999,1,1,1,1,1,1,1,1,1,1,1
11227,11260.529999999997,1,1,1,1,1,1,1,1,1,1,1
11228,11163.446000000002,1,1,1,1,1,1,1,1,1,1,1
11229,11183.524,1,1,1,1,1,1,1,1,1,1,1
11230,10863.744000000002,1,1,1,1,1,1,1,1,1,1,1
11231,11642.847999999998,1,1,1,1,1,1,1,1,1,1,1
11232,11529.572,1,1,1,1,1,1,1,1,1,1,1
11233,12681.194000000003,1,1,1,1,1,1,1,1,1,1,1
11234,10153.213,1,1,1,1,1,1,1,1,1,1,1
11235,11878.649000000001,1,1,1,1,1,1,1,1,1,1,1
11236,11879.621000000001,1,1,1,1,1,1,1,1,1,1,1
11237,11681.812000000002,1,1,1,1,1,1,1,1,1,1,1
11238,11641.055999999999,1,1,1,1,1,1,1,1,1,1,1
11239,10515.099999999999,1,1,1,1,1,1,1,1,1,1,1
11240,11392.835,1,1,1,1,1,1,1,1,1,1,1
11241,10168.784000000003,1,1,1,1,1,1,1,1,1,1,1
11242,12525.015999999998,1,1,1,1,1,1,1,1,1,1,1
11243,11480.121000000001,1,1,1,1,1,1,1,1,1,1,1
11244,12051.662999999999,1,1,1,1,1,1,1,1,1,1,1
11245,11271.231999999998,1,1,1,1,1,1,1,1,1,1,1
11246,11283.464999999998,1,1,1,1,1,1,1,1,1,1,1
11247,11876.722000000003,1,1,1,1,1,1,1,1,1,1,1
11248,10819.450000000003,1,1,1,1,1,1,1,1,1,1,1
11249,12320.085999999996,1,1,1,1,1,1,1,1,1,1,1
11250,11264.141000000003,1,1,1,1,1,1,1,1,1,1,1
11251,11924.089000000002,1,1,1,1,1,1,1,1,1,1,1
11252,11805.832000000002,1,1,1,1,1,1,1,1,1,1,1
11253,11615.493000000002,1,1,1,1,1,1,1,1,1,1,1
11254,11365.190999999997,1,1,1,1,1,1,1,1,1,1,1
11255,12471.504999999996,1,1,1,1,1,1,1,1,1,1,1
11256,11902.027000000002,1,1,1,1,1,1,1,1,1,1,1
11257,11389.080000000005,1,1,1,1,1,1,1,1,1,1,1
11258,10977.154000000002,1,1,1,1,1,1,1,1,1,1,1
11259,11592.040000000003,1,1,1,1,1,1,1,1,1,1,1
11260,12019.949999999993,1,1,1,1,1,1,1,1,1,1,1
11261,13196.365999999996,1,1,1,1,1,1,1,1,1,1,1
11262,11219.957999999999,1,1,1,1,1,1,1,1,1,1,1
11263,11776.604999999996,1,1,1,1,1,1,1,1,1,1,1
11264,11713.679,1,1,1,1,1,1,1,1,1,1,1
11265,12786.898999999998,1,1,1,1,1,1,1,1,1,1,1
11266,11789.774000000003,1,1,1,1,1,1,1,1,1,1,1
11267,11147.87,1,1,1,1,1,1,1,1,1,1,1
11268,11072.529,1,1,1,1,1,1,1,1,1,1,1
11269,12670.922999999997,1,1,1,1,1,1,1,1,1,1,1
11270,10902.016999999998,1,1,1,1,1,1,1,1,1,1,1
11271,11659.417000000005,1,1,1,1,1,1,1,1,1,1,1
11272,12233.582999999999,1,1,1,1,1,1,1,1,1,1,1
11273,12060.712,1,1,1,1,1,1,1,1,1,1,1
11274,12017.195,1,1,1,1,1,1,1,1,1,1,1
11275,11658.164,1,1,1,1,1,1,1,1,1,1,1
11276,11520.821,1,1,1,1,1,1,1,1,1,1,1
11277,11111.875999999997,1,1,1,1,1,1,1,1,1,1,1
11278,11918.07,1,1,1,1,1,1,1,1,1,1,1
11279,11789.135999999997,1,1,1,1,1,1,1,1,1,1,1
11280,12106.667000000001,1,1,1,1,1,1,1,1,1,1,1
11281,11426.554000000002,1,1,1,1,1,1,1,1,1,1,1
11282,12926.883000000005,1,1,1,1,1,1,1,1,1,1,1
11283,11600.563000000004,1,1,1,1,1,1,1,1,1,1,1
11284,11781.279000000002,1,1,1,1,1,1,1,1,1,1,1
11285,11483.536999999998,1,1,1,1,1,1,1,1,1,1,1
11286,11508.111999999997,1,1,1,1,1,1,1,1,1,1,1
11287,11990.797000000004,1,1,1,1,1,1,1,1,1,1,1
11288,11121.772,1,1,1,1,1,1,1,1,1,1,1
11289,12482.554000000004,1,1,1,1,1,1,1,1,1,1,1
11290,11150.188,1,1,1,1,1,1,1,1,1,1,1
11291,11852.250000000002,1,1,1,1,1,1,1,1,1,1,1
11292,11573.460000000003,1,1,1,1,1,1,1,1,1,1,1
11293,11959.411999999998,1,1,1,1,1,1,1,1,1,1,1
11294,11515.588000000002,1,1,1,1,1,1,1,1,1,1,1
11295,11609.160000000003,1,1,1,1,1,1,1,1,1,1,1
11296,11648.292999999996,1,1,1,1,1,1,1,1,1,1,1
11297,11880.230999999998,1,1,1,1,1,1,1,1,1,1,1
11298,11655.533,1,1,1,1,1,1,1,1,1,1,1
11299,10325.24,1,1,1,1,1,1,1,1,1,1,1
11300,10271.405,1,1,1,1,1,1,1,1,1,1,1
11301,12501.572000000002,1,1,1,1,1,1,1,1,1,1,1
11302,11016.579,1,1,1,1,1,1,1,1,1,1,1
11303,11641.388,1,1,1,1,1,1,1,1,1,1,1
11304,11809.532999999996,1,1,1,1,1,1,1,1,1,1,1
11305,10999.434999999998,1,1,1,1,1,1,1,1,1,1,1
11306,12847.645,1,1,1,1,1,1,1,1,1,1,1
11307,11570.969999999998,1,1,1,1,1,1,1,1,1,1,1
11308,10930.748,1,1,1,1,1,1,1,1,1,1,1
11309,11773.521000000002,1,1,1,1,1,1,1,1,1,1,1
11310,12144.399,1,1,1,1,1,1,1,1,1,1,1
11311,11377.010999999999,1,1,1,1,1,1,1,1,1,1,1
11312,11946.804000000002,1,1,1,1,1,1,1,1,1,1,1
11313,11252.383,1,1,1,1,1,1,1,1,1,1,1
11314,12558.851999999997,1,1,1,1,1,1,1,1,1,1,1
11315,12028.539,1,1,1,1,1,1,1,1,1,1,1
11316,12330.329000000002,1,1,1,1,1,1,1,1,1,1,1
11317,11456.825000000004,1,1,1,1,1,1,1,1,1,1,1
11318,8378.041000000001,1,1,1,1,1,1,1,1,1,1,1
833,7344.9450000000015,1,1,1,1,1,1,1,1,1,1,1
834,10853.336000000003,1,1,1,1,1,1,1,1,1,1,1
835,10893.688999999997,1,1,1,1,1,1,1,1,1,1,1
836,10905.942000000001,1,1,1,1,1,1,1,1,1,1,1
837,10629.444,1,1,1,1,1,1,1,1,1,1,1
838,11085.391000000001,1,1,1,1,1,1,1,1,1,1,1
839,10930.756,1,1,1,1,1,1,1,1,1,1,1
840,11008.646999999994,1,1,1,1,1,1,1,1,1,1,1
841,10493.376,1,1,1,1,1,1,1,1,1,1,1
842,11489.35,1,1,1,1,1,1,1,1,1,1,1
843,11851.713000000002,1,1,1,1,1,1,1,1,1,1,1
844,11307.441999999997,1,1,1,1,1,1,1,1,1,1,1
845,10101.390999999998,1,1,1,1,1,1,1,1,1,1,1
846,11496.202,1,1,1,1,1,1,1,1,1,1,1
847,9606.128,1,1,1,1,1,1,1,1,1,1,1
848,10925.795000000002,1,1,1,1,1,1,1,1,1,1,1
849,10545.847000000002,1,1,1,1,1,1,1,1,1,1,1
850,11019.495999999996,1,1,1,1,1,1,1,1,1,1,1
851,10455.991999999998,1,1,1,1,1,1,1,1,1,1,1
852,10575.683,1,1,1,1,1,1,1,1,1,1,1
853,9879.352999999996,1,1,1,1,1,1,1,1,1,1,1
854,11932.918999999996,1,1,1,1,1,1,1,1,1,1,1
855,10458.531000000004,1,1,1,1,1,1,1,1,1,1,1
856,10929.548999999997,1,1,1,1,1,1,1,1,1,1,1
857,10392.534000000001,1,1,1,1,1,1,1,1,1,1,1
858,9310.318,1,1,1,1,1,1,1,1,1,1,1
859,10221.895,1,1,1,1,1,1,1,1,1,1,1
860,10594.896,1,1,1,1,1,1,1,1,1,1,1
861,11063.351999999999,1,1,1,1,1,1,1,1,1,1,1
862,11979.409000000003,1,1,1,1,1,1,1,1,1,1,1
863,11798.670999999998,1,1,1,1,1,1,1,1,1,1,1
864,10375.953,1,1,1,1,1,1,1,1,1,1,1
865,10992.018999999998,1,1,1,1,1,1,1,1,1,1,1
866,11905.639000000001,1,1,1,1,1,1,1,1,1,1,1
867,9627.631000000001,1,1,1,1,1,1,1,1,1,1,1
868,10794.051,1,1,1,1,1,1,1,1,1,1,1
869,10494.16,1,1,1,1,1,1,1,1,1,1,1
870,10023.841999999999,1,1,1,1,1,1,1,1,1,1,1
871,10491.380000000001,1,1,1,1,1,1,1,1,1,1,1
872,10614.061000000002,1,1,1,1,1,1,1,1,1,1,1
873,11072.693,1,1,1,1,1,1,1,1,1,1,1
874,10648.208000000002,1,1,1,1,1,1,1,1,1,1,1
875,12127.275000000001,1,1,1,1,1,1,1,1,1,1,1
876,10998.346000000001,1,1,1,1,1,1,1,1,1,1,1
877,11173.632,1,1,1,1,1,1,1,1,1,1,1
878,11534.839999999998,1,1,1,1,1,1,1,1,1,1,1
879,11962.67,1,1,1,1,1,1,1,1,1,1,1
880,10324.112,1,1,1,1,1,1,1,1,1,1,1
881,11800.284999999998,1,1,1,1,1,1,1,1,1,1,1
882,10691.466,1,1,1,1,1,1,1,1,1,1,1
883,3887.7540000000004,1,1,1,1,1,1,1,1,1,1,1
-121,5515.109,1,1,1,1,1,1,1,1,1,1,1
-120,11886.767,1,1,1,1,1,1,1,1,1,1,1
-119,11279.445,1,1,1,1,1,1,1,1,1,1,1
-118,10900.652000000002,1,1,1,1,1,1,1,1,1,1,1
-117,11398.87,1,1,1,1,1,1,1,1,1,1,1
-116,10380.911999999998,1,1,1,1,1,1,1,1,1,1,1
-115,11351.463999999996,1,1,1,1,1,1,1,1,1,1,1
-114,10529.84,1,1,1,1,1,1,1,1,1,1,1
-113,11102.512999999999,1,1,1,1,1,1,1,1,1,1,1
-112,10798.215999999995,1,1,1,1,1,1,1,1,1,1,1
-111,11924.258999999995,1,1,1,1,1,1,1,1,1,1,1
-110,10978.539,1,1,1,1,1,1,1,1,1,1,1
-109,11812.194000000003,1,1,1,1,1,1,1,1,1,1,1
-108,11550.928999999996,1,1,1,1,1,1,1,1,1,1,1
-107,11004.373,1,1,1,1,1,1,1,1,1,1,1
-106,10456.313000000002,1,1,1,1,1,1,1,1,1,1,1
-105,10051.939,1,1,1,1,1,1,1,1,1,1,1
-104,10658.672999999999,1,1,1,1,1,1,1,1,1,1,1
-103,10356.558,1,1,1,1,1,1,1,1,1,1,1
-102,10911.717,1,1,1,1,1,1,1,1,1,1,1
-101,12012.591999999999,1,1,1,1,1,1,1,1,1,1,1
-100,11282.252000000002,1,1,1,1,1,1,1,1,1,1,1
-99,11340.584,1,1,1,1,1,1,1,1,1,1,1
-98,9930.053000000002,1,1,1,1,1,1,1,1,1,1,1
-97,10484.183,1,1,1,1,1,1,1,1,1,1,1
-96,9670.881000000001,1,1,1,1,1,1,1,1,1,1,1
-95,10688.712,1,1,1,1,1,1,1,1,1,1,1
-94,10899.345000000005,1,1,1,1,1,1,1,1,1,1,1
-93,9985.655999999999,1,1,1,1,1,1,1,1,1,1,1
-92,11232.809999999998,1,1,1,1,1,1,1,1,1,1,1
-91,10476.547000000004,1,1,1,1,1,1,1,1,1,1,1
-90,11147.15,1,1,1,1,1,1,1,1,1,1,1
-89,11207.698999999997,1,1,1,1,1,1,1,1,1,1,1
-88,10641.394,1,1,1,1,1,1,1,1,1,1,1
-87,10994.600999999999,1,1,1,1,1,1,1,1,1,1,1
-86,10374.984,1,1,1,1,1,1,1,1,1,1,1
-85,11276.186999999994,1,1,1,1,1,1,1,1,1,1,1
-84,9381.949,1,1,1,1,1,1,1,1,1,1,1
-83,10064.802000000001,1,1,1,1,1,1,1,1,1,1,1
-82,10974.868999999997,1,1,1,1,1,1,1,1,1,1,1
-81,10451.663999999999,1,1,1,1,1,1,1,1,1,1,1
-80,11182.202000000001,1,1,1,1,1,1,1,1,1,1,1
-79,11160.626,1,1,1,1,1,1,1,1,1,1,1
-78,11740.476,1,1,1,1,1,1,1,1,1,1,1
-77,11432.677,1,1,1,1,1,1,1,1,1,1,1
-76,10077.957999999995,1,1,1,1,1,1,1,1,1,1,1
-75,11211.666,1,1,1,1,1,1,1,1,1,1,1
-74,9846.629999999997,1,1,1,1,1,1,1,1,1,1,1
-73,11639.002,1,1,1,1,1,1,1,1,1,1,1
-72,11099.967999999997,1,1,1,1,1,1,1,1,1,1,1
-71,5881.665999999999,1,1,1,1,1,1,1,1,1,1,1
11318,3124.903,1,1,1,1,1,1,1,1,1,1,1
11319,12762.7,1,1,1,1,1,1,1,1,1,1,1
11320,10931.758999999998,1,1,1,1,1,1,1,1,1,1,1
11321,11489.221999999994,1,1,1,1,1,1,1,1,1,1,1
11322,11750.326000000001,1,1,1,1,1,1,1,1,1,1,1
11323,11765.161999999997,1,1,1,1,1,1,1,1,1,1,1
11324,11982.929999999998,1,1,1,1,1,1,1,1,1,1,1
11325,11252.384000000002,1,1,1,1,1,1,1,1,1,1,1
11326,12379.908000000003,1,1,1,1,1,1,1,1,1,1,1
11327,10666.536000000002,1,1,1,1,1,1,1,1,1,1,1
11328,11681.354999999998,1,1,1,1,1,1,1,1,1,1,1
11329,10724.387999999999,1,1,1,1,1,1,1,1,1,1,1
11330,11341.171999999999,1,1,1,1,1,1,1,1,1,1,1
11331,10477.201000000001,1,1,1,1,1,1,1,1,1,1,1
11332,12082.937000000002,1,1,1,1,1,1,1,1,1,1,1
11333,11660.431999999999,1,1,1,1,1,1,1,1,1,1,1
11334,10907.570000000003,1,1,1,1,1,1,1,1,1,1,1
11335,11644.932000000004,1,1,1,1,1,1,1,1,1,1,1
11336,9216.386,1,1,1,1,1,1,1,1,1,1,1
11337,11118.183,1,1,1,1,1,1,1,1,1,1,1
11338,11240.161000000002,1,1,1,1,1,1,1,1,1,1,1
11339,11314.521000000004,1,1,1,1,1,1,1,1,1,1,1
11340,12175.651999999998,1,1,1,1,1,1,1,1,1,1,1
11341,11258.119999999997,1,1,1,1,1,1,1,1,1,1,1
11342,11334.801,1,1,1,1,1,1,1,1,1,1,1
11343,11189.688999999997,1,1,1,1,1,1,1,1,1,1,1
11344,11091.275000000001,1,1,1,1,1,1,1,1,1,1,1
11345,11132.834,1,1,1,1,1,1,1,1,1,1,1
11346,10121.682999999999,1,1,1,1,1,1,1,1,1,1,1
11347,12327.872000000001,1,1,1,1,1,1,1,1,1,1,1
11348,11924.734999999999,1,1,1,1,1,1,1,1,1,1,1
11349,11364.859000000002,1,1,1,1,1,1,1,1,1,1,1
11350,10850.154999999997,1,1,1,1,1,1,1,1,1,1,1
11351,11796.815000000004,1,1,1,1,1,1,1,1,1,1,1
11352,11557.392000000002,1,1,1,1,1,1,1,1,1,1,1
11353,12104.583,1,1,1,1,1,1,1,1,1,1,1
11354,11830.577,1,1,1,1,1,1,1,1,1,1,1
11355,11446.781,1,1,1,1,1,1,1,1,1,1,1
11356,11252.968000000003,1,1,1,1,1,1,1,1,1,1,1
11357,12551.711000000001,1,1,1,1,1,1,1,1,1,1,1
11358,11749.311000000002,1,1,1,1,1,1,1,1,1,1,1
11359,11701.558000000006,1,1,1,1,1,1,1,1,1,1,1
11360,12325.039000000002,1,1,1,1,1,1,1,1,1,1,1
11361,11804.794000000002,1,1,1,1,1,1,1,1,1,1,1
11362,11361.888999999997,1,1,1,1,1,1,1,1,1,1,1
11363,11072.335000000001,1,1,1,1,1,1,1,1,1,1,1
11364,10686.338999999998,1,1,1,1,1,1,1,1,1,1,1
11365,12246.918999999998,1,1,1,1,1,1,1,1,1,1,1
11366,11773.22,1,1,1,1,1,1,1,1,1,1,1
11367,11561.802,1,1,1,1,1,1,1,1,1,1,1
11368,11889.293000000003,1,1,1,1,1,1,1,1,1,1,1
11369,9680.849000000002,1,1,1,1,1,1,1,1,1,1,1
11370,10864.631999999998,1,1,1,1,1,1,1,1,1,1,1
11371,10985.002999999997,1,1,1,1,1,1,1,1,1,1,1
11372,10553.017000000002,1,1,1,1,1,1,1,1,1,1,1
11373,11367.297000000002,1,1,1,1,1,1,1,1,1,1,1
11374,11091.339,1,1,1,1,1,1,1,1,1,1,1
11375,11486.773000000003,1,1,1,1,1,1,1,1,1,1,1
11376,11974.802999999994,1,1,1,1,1,1,1,1,1,1,1
11377,12229.483000000002,1,1,1,1,1,1,1,1,1,1,1
11378,9905.519,1,1,1,1,1,1,1,1,1,1,1
11379,11505.450999999995,1,1,1,1,1,1,1,1,1,1,1
11380,10915.428000000002,1,1,1,1,1,1,1,1,1,1,1
11381,11628.718999999997,1,1,1,1,1,1,1,1,1,1,1
11382,11102.385000000002,1,1,1,1,1,1,1,1,1,1,1
11383,11216.313000000002,1,1,1,1,1,1,1,1,1,1,1
11384,11638.585000000001,1,1,1,1,1,1,1,1,1,1,1
11385,11422.303999999996,1,1,1,1,1,1,1,1,1,1,1
11386,11100.296,1,1,1,1,1,1,1,1,1,1,1
11387,11142.004999999996,1,1,1,1,1,1,1,1,1,1,1
11388,11224.270999999995,1,1,1,1,1,1,1,1,1,1,1
11389,11119.304999999998,1,1,1,1,1,1,1,1,1,1,1
11390,11484.095000000001,1,1,1,1,1,1,1,1,1,1,1
11391,11467.129000000003,1,1,1,1,1,1,1,1,1,1,1
11392,11463.521999999999,1,1,1,1,1,1,1,1,1,1,1
11393,11672.288,1,1,1,1,1,1,1,1,1,1,1
11394,11382.706999999997,1,1,1,1,1,1,1,1,1,1,1
11395,11546.838000000002,1,1,1,1,1,1,1,1,1,1,1
11396,12246.289000000002,1,1,1,1,1,1,1,1,1,1,1
11397,11240.278999999999,1,1,1,1,1,1,1,1,1,1,1
11398,10873.177000000001,1,1,1,1,1,1,1,1,1,1,1
11399,11440.962999999998,1,1,1,1,1,1,1,1,1,1,1
11400,10187.03,1,1,1,1,1,1,1,1,1,1,1
11401,11070.028,1,1,1,1,1,1,1,1,1,1,1
11402,11874.28,1,1,1,1,1,1,1,1,1,1,1
11403,11162.873000000005,1,1,1,1,1,1,1,1,1,1,1
11404,9954.134999999997,1,1,1,1,1,1,1,1,1,1,1
11405,10960.384999999997,1,1,1,1,1,1,1,1,1,1,1
11406,11977.238000000001,1,1,1,1,1,1,1,1,1,1,1
11407,11079.712000000001,1,1,1,1,1,1,1,1,1,1,1
11408,11114.803999999996,1,1,1,1,1,1,1,1,1,1,1
